customer_id,order_id,order_date,delivery_date,country,customer_age,gender,product_category,order_value,support_channel,support_response_time_hrs,issue_resolved,satisfaction_score_text,nps_score,customer_comments,repeat_customer
CUST-107831,1007831,11/16/2023,12/1/2023,United States,,,Fashion,90.31,PHONE,42.5,No,100% satisfied,77,Great service,
CUST-107838,1007838,2/11/2024,2/26/2024,France,,,Home,1175.71,email,12.4,Y,Completely satisfied,-87,,
CUST-107839,1007839,1/1/2022,1/11/2022,France,67,,electronics,1102.41,email,39.7,Yes,Satisfied,-81,Excellent support,
CUST-107840,1007840,1/27/2023,1/31/2023,United States,,Male,Home,50.94,Email,21.6,N,super satisfied,,Excellent support,
CUST-107841,1007841,6/1/2024,6/20/2024,USA,18,,Electronics,1232.05,In-App,62.7,Yes,Satisfied,,Excellent support,No
CUST-107842,1007842,3/18/2024,3/30/2024,Germany,,F,electronics,289.41,Phone,20.5,Y,100% satisfied,,Loved the experience,
CUST-107843,1007843,4/30/2022,1/5/2022,United States,60,Female,Electronics,621.95,Chat,63.5,Y,Not satisfied,,Unhelpful support,Yes
CUST-107844,1007844,11/22/2022,11/25/2022,USA,38,Male,Fashion,485.86,In-App,24,No,100% satisfied,58,Fast delivery,No
CUST-107845,1007845,1/25/2023,2/13/2023,US,43,,Electronics,300.56,In-App,18,Yes,neutral,-99,Okay experience,Yes
CUST-107846,1007846,3/8/2023,8/16/2023,DE,20,M,Home,480.2,Email,43.4,No,100% satisfied,65,Loved the experience,No
CUST-107847,1007847,4/9/2023,4/22/2023,DE,40,,Home,1137.53,Phone,36.6,No,Very unsatisfied,,,
CUST-107848,1007848,2/23/2023,3/4/2023,FR,,F,Electronics,293.83,Chat,56.2,No,neutral,8,Average service,No
CUST-107850,1007850,6/22/2023,6/25/2023,Germany,,M,Home,890.61,PHONE,64.4,No,super satisfied,,Fast delivery,
CUST-107852,1007852,9/11/2023,11/27/2023,France,37,Male,Fashion,1389.88,Chat,5.6,N,Completely satisfied,69,,
CUST-107856,1007856,1/19/2022,2/1/2022,FR,,M,electronics,236.82,PHONE,59.8,Yes,Very satisfied,,Fast delivery,
CUST-107857,1007857,3/27/2023,3/28/2023,United States,75,F,Electronics,1053.81,PHONE,2.9,No,Very satisfied,-95,Fast delivery,No
CUST-107858,1007858,6/24/2022,7/10/2022,USA,43,Male,electronics,129.61,PHONE,58.3,Yes,Satisfied,,,Yes
CUST-107859,1007859,12/21/2023,1/3/2024,France,55,Female,Home,1274.43,Chat,42,N,100% satisfied,-75,Fast delivery,
CUST-107860,1007860,3/8/2022,3/29/2022,FR,61,Male,Home,1070.15,Chat,20,No,Completely satisfied,,Loved the experience,
CUST-107862,1007862,5/28/2022,6/8/2022,Germany,,F,Electronics,1076.27,In-App,,Yes,super satisfied,-100,Great service,Yes
CUST-107863,1007863,3/22/2024,3/24/2024,Germany,,Female,Home,915.09,Chat,58.4,No,100% satisfied,38,Great service,
CUST-107864,1007864,9/2/2024,9/7/2024,FR,62,F,Fashion,55.38,Chat,56.5,Yes,Very satisfied,-84,Fast delivery,Yes
CUST-107865,1007865,6/7/2022,6/25/2022,US,65,F,electronics,315.2,PHONE,39.1,No,super satisfied,,Fast delivery,Yes
CUST-107867,1007867,10/6/2023,10/27/2023,Germany,34,F,electronics,1043.17,Phone,22.1,Yes,super satisfied,-83,Loved the experience,Yes
CUST-107870,1007870,9/13/2023,9/24/2023,United States,,Male,Home,1357.44,PHONE,4.7,N,Satisfied,8,Excellent support,Yes
CUST-107871,1007871,7/24/2024,7/30/2024,US,,M,Fashion,436.67,PHONE,0.9,Yes,Very unsatisfied,67,Bad packaging,
CUST-107872,1007872,2/27/2024,3/9/2024,Germany,71,F,Home,1416.03,PHONE,11.5,No,Very unsatisfied,86,Unhelpful support,Yes
CUST-107873,1007873,5/18/2022,5/26/2022,DE,,,Fashion,543.34,Chat,45.5,No,Not satisfied,19,Late delivery,No
CUST-107874,1007874,6/5/2024,5/24/2024,FR,,Male,Home,319.39,Email,47.6,N,Satisfied,25,,No
CUST-107875,1007875,1/4/2024,1/25/2024,DE,,Male,Fashion,539.47,PHONE,58.4,N,super satisfied,10,Great service,No
CUST-107876,1007876,11/24/2022,11/30/2022,US,,,Fashion,35.44,PHONE,23.9,Yes,100% satisfied,-19,Loved the experience,No
CUST-107877,1007877,2/1/2022,2/9/2022,FR,,Male,electronics,607.65,Chat,22.7,Yes,super satisfied,,Loved the experience,Yes
CUST-107878,1007878,3/24/2022,4/14/2022,FR,,Female,Home,44.35,Phone,27.5,Yes,Not satisfied,,Slow response,
CUST-107882,1007882,7/22/2022,7/30/2022,DE,59,,Electronics,1408.15,In-App,70.2,Yes,100% satisfied,-1,Fast delivery,No
CUST-107884,1007884,4/9/2023,9/9/2023,DE,,M,Electronics,144.41,email,10.8,No,Not satisfied,,,Yes
CUST-107886,1007886,7/31/2024,8/10/2024,France,,F,electronics,1112.72,Email,40.2,Y,neutral,,,Yes
CUST-107891,1007891,12/16/2022,1/2/2023,US,,,Home,1061.68,email,52,No,Not satisfied,,Bad packaging,Yes
CUST-107893,1007893,9/5/2023,9/19/2023,DE,,M,Home,1329.36,email,19.4,Y,neutral,50,Okay experience,No
CUST-107895,1007895,2/1/2023,1/12/2023,Germany,80,F,Fashion,627.4,Email,69.1,Yes,Very satisfied,68,,Yes
CUST-107896,1007896,1/24/2023,3/2/2023,Germany,76,Male,Home,119.36,Email,22.4,Y,100% satisfied,81,Excellent support,No
CUST-107897,1007897,2/23/2022,2/25/2022,France,26,,electronics,772.78,PHONE,16,Yes,Satisfied,95,Loved the experience,
CUST-107899,1007899,3/10/2022,3/21/2022,DE,,,Electronics,428.15,Chat,16.6,Yes,100% satisfied,92,Excellent support,Yes
CUST-107902,1007902,9/29/2024,3/10/2024,US,,Male,Fashion,1249.82,PHONE,25.9,N,Very unsatisfied,25,Unhelpful support,Yes
CUST-107904,1007904,7/10/2023,7/28/2023,United States,42,,electronics,278.38,email,18,Yes,100% satisfied,,Excellent support,
CUST-107906,1007906,10/7/2022,10/8/2022,United States,33,,Fashion,393.33,In-App,57,Y,neutral,24,,No
CUST-107907,1007907,11/3/2022,11/4/2022,US,24,F,Fashion,533.14,email,49.3,Y,Very satisfied,,Loved the experience,Yes
CUST-107908,1007908,12/25/2022,1/12/2023,USA,65,Female,electronics,274.56,PHONE,45.1,No,Completely satisfied,,Fast delivery,Yes
CUST-107910,1007910,1/24/2022,1/31/2022,United States,,M,Fashion,1361.44,Chat,35.5,N,Satisfied,-9,,
CUST-107911,1007911,8/23/2022,8/29/2022,USA,75,F,Home,1484.03,PHONE,33.2,Y,100% satisfied,,Fast delivery,No
CUST-107912,1007912,8/12/2023,8/16/2023,USA,,Male,Electronics,49.2,email,59.9,No,100% satisfied,-80,,Yes
CUST-107915,1007915,4/17/2024,5/1/2024,US,,F,electronics,711.74,Chat,37.7,Y,super satisfied,,,
CUST-107916,1007916,10/20/2023,10/22/2023,FR,19,M,Electronics,655.02,email,28.9,N,Very satisfied,-12,Fast delivery,No
CUST-107917,1007917,9/2/2024,9/21/2024,US,41,Male,Fashion,307.78,Email,57,Y,100% satisfied,35,Great service,No
CUST-107920,1007920,1/22/2024,8/2/2024,DE,28,Female,Home,1073.12,Email,56,N,Very satisfied,76,Great service,No
CUST-107921,1007921,3/25/2022,4/4/2022,DE,,F,Fashion,221.19,Email,24.4,No,Very unsatisfied,83,Late delivery,
CUST-107923,1007923,5/25/2023,6/6/2023,USA,,Female,Electronics,1225.21,Email,50.2,No,100% satisfied,,Fast delivery,
CUST-107924,1007924,8/3/2022,8/20/2022,United States,,,electronics,1224.91,Chat,20.4,No,Very unsatisfied,70,Unhelpful support,Yes
CUST-107926,1007926,8/24/2022,9/13/2022,Germany,21,M,Fashion,1084.33,In-App,29.2,N,100% satisfied,11,Fast delivery,No
CUST-107927,1007927,3/17/2022,4/7/2022,FR,,,electronics,471.27,Chat,37.7,N,100% satisfied,,,Yes
CUST-107933,1007933,3/22/2023,3/27/2023,USA,37,Male,Fashion,738.03,Email,66.3,N,Very satisfied,-70,,Yes
CUST-107934,1007934,7/7/2022,7/19/2022,US,24,Female,Electronics,1437.34,Phone,62.6,No,Satisfied,,Great service,Yes
CUST-107936,1007936,4/7/2023,7/7/2023,USA,53,F,electronics,67.05,Phone,20.2,Y,neutral,2,Okay experience,
CUST-107938,1007938,10/24/2022,11/4/2022,DE,63,Male,Electronics,47.35,Email,66.6,Y,Very satisfied,97,Fast delivery,No
CUST-107939,1007939,1/7/2022,7/6/2022,FR,,M,Fashion,347.42,In-App,21.7,Yes,Very satisfied,-17,Fast delivery,Yes
CUST-107940,1007940,8/15/2023,8/25/2023,United States,,M,Electronics,1067.5,In-App,57.1,Yes,Very satisfied,93,Great service,
CUST-107944,1007944,4/9/2023,4/12/2023,France,39,Female,Electronics,247.38,Chat,37.8,N,100% satisfied,,Excellent support,No
CUST-107945,1007945,1/21/2022,2/10/2022,Germany,,F,electronics,279.69,PHONE,,N,Completely satisfied,,Loved the experience,No
CUST-107948,1007948,5/20/2022,6/5/2022,France,,,electronics,691.27,In-App,10.5,Yes,100% satisfied,-12,,Yes
CUST-107949,1007949,9/5/2022,8/9/2022,USA,27,,Electronics,437.96,Chat,39.2,N,Not satisfied,,Slow response,Yes
CUST-107952,1007952,1/27/2024,2/6/2024,France,,F,Home,807.62,In-App,51.5,No,Not satisfied,66,Unhelpful support,No
CUST-107953,1007953,12/27/2022,1/4/2023,DE,77,,Fashion,908.27,Email,8.8,N,Very satisfied,36,,
CUST-107954,1007954,6/18/2024,7/3/2024,Germany,,Female,Home,1091.87,email,66.3,Y,Completely satisfied,-100,Fast delivery,Yes
CUST-107955,1007955,9/17/2022,10/3/2022,Germany,,,Electronics,954.73,PHONE,65.7,Yes,Completely satisfied,,Loved the experience,No
CUST-107956,1007956,5/4/2024,8/5/2024,USA,,Male,Home,462.58,Email,35.7,No,Very satisfied,26,Fast delivery,
CUST-107957,1007957,7/10/2024,7/19/2024,USA,43,Female,Home,303.81,Chat,4.2,Yes,super satisfied,,Fast delivery,No
CUST-107958,1007958,7/27/2022,8/10/2022,United States,52,,Electronics,551.79,Email,35.6,N,Satisfied,41,,No
CUST-107959,1007959,9/29/2022,10/20/2022,United States,69,,Fashion,263.3,In-App,37.4,Y,Completely satisfied,,Great service,
CUST-107960,1007960,7/6/2023,7/16/2023,DE,,Female,Fashion,715.63,Email,46.2,N,Not satisfied,,Slow response,
CUST-107961,1007961,9/15/2022,10/2/2022,United States,57,F,electronics,592.48,Chat,9.3,No,neutral,,Average service,No
CUST-107962,1007962,2/23/2024,2/27/2024,USA,,,Fashion,225.37,email,44.3,No,Satisfied,,Excellent support,
CUST-107965,1007965,8/7/2024,8/19/2024,United States,67,,Electronics,977.83,Chat,4.4,No,Completely satisfied,,Fast delivery,
CUST-107966,1007966,7/24/2024,7/25/2024,US,34,M,Electronics,930.79,Email,,Y,Satisfied,,Fast delivery,No
CUST-107967,1007967,5/4/2022,5/25/2022,FR,59,F,electronics,1317.42,Email,,Yes,super satisfied,-33,Great service,No
CUST-107968,1007968,5/25/2024,5/30/2024,USA,47,F,Electronics,932.72,In-App,7,N,Not satisfied,57,Slow response,
CUST-107969,1007969,12/4/2024,4/27/2024,US,,M,Home,1350.72,email,57,Yes,Completely satisfied,36,Excellent support,
CUST-107970,1007970,12/6/2023,12/12/2023,United States,72,Male,electronics,215.89,PHONE,69.4,No,Satisfied,36,,Yes
CUST-107971,1007971,6/21/2023,7/6/2023,United States,64,,electronics,476.29,Phone,43.3,No,Very satisfied,96,Great service,Yes
CUST-107972,1007972,9/5/2024,9/12/2024,United States,25,,electronics,432.2,Chat,1.5,No,Satisfied,65,Great service,Yes
CUST-107973,1007973,7/4/2023,7/25/2023,USA,,Male,Home,718.53,email,58.1,N,Satisfied,55,,Yes
CUST-107975,1007975,5/15/2024,5/22/2024,Germany,78,M,Fashion,967.44,In-App,1.4,No,Very satisfied,-53,,Yes
CUST-107976,1007976,6/2/2022,2/24/2022,USA,,,Fashion,1325.95,PHONE,58.6,N,Not satisfied,-39,,Yes
CUST-107977,1007977,12/13/2022,12/29/2022,Germany,,M,Electronics,946.11,email,22.6,No,100% satisfied,28,Great service,No
CUST-107978,1007978,10/12/2023,10/28/2023,United States,,F,electronics,571.95,Chat,18.5,Y,super satisfied,,Loved the experience,Yes
CUST-107982,1007982,5/17/2024,5/27/2024,FR,,Female,Electronics,1134.6,email,,N,Not satisfied,-46,Slow response,Yes
CUST-107984,1007984,3/27/2023,4/16/2023,US,52,,Electronics,189.62,email,40.6,No,neutral,,Average service,Yes
CUST-107986,1007986,6/14/2022,7/2/2022,US,,Female,Fashion,1285.37,Email,,N,neutral,,Average service,No
CUST-107987,1007987,6/30/2023,7/6/2023,USA,,,Electronics,291.32,PHONE,13.2,N,Completely satisfied,26,Excellent support,No
CUST-107989,1007989,9/22/2024,10/12/2024,US,42,Female,electronics,664.39,Chat,22.5,Y,100% satisfied,89,Fast delivery,No
CUST-107990,1007990,8/19/2024,9/3/2024,USA,,F,Fashion,1457.38,Chat,56.3,Yes,100% satisfied,87,,Yes
CUST-107991,1007991,4/9/2024,9/20/2024,FR,,Female,Electronics,137.14,Email,47.5,Y,super satisfied,,Loved the experience,Yes
CUST-107992,1007992,2/16/2024,3/5/2024,USA,45,Male,Electronics,744.52,In-App,36.1,Yes,Completely satisfied,,Great service,Yes
CUST-107993,1007993,7/7/2022,7/23/2022,FR,43,Female,Electronics,621.7,email,62.9,Y,Completely satisfied,81,Fast delivery,
CUST-107994,1007994,5/25/2024,6/2/2024,FR,36,Female,Home,568.94,PHONE,21.7,N,Very unsatisfied,,Unhelpful support,
CUST-107995,1007995,9/12/2024,2/10/2024,FR,,Male,Fashion,805.85,email,2.1,N,super satisfied,,Excellent support,No
CUST-107996,1007996,1/12/2022,1/29/2022,United States,63,Female,Fashion,566.98,PHONE,44.2,Y,Very satisfied,,Excellent support,No
CUST-107998,1007998,11/10/2024,11/14/2024,Germany,63,Female,Electronics,1192.11,Chat,64.5,Y,Not satisfied,-71,Unhelpful support,Yes
CUST-107999,1007999,6/6/2022,6/24/2022,USA,,,Electronics,143.95,Chat,57.5,Yes,Not satisfied,,Bad packaging,Yes
CUST-108000,1008000,8/9/2022,8/15/2022,France,,Female,Home,234.43,In-App,36,N,Very satisfied,,,
CUST-108002,1008002,6/26/2023,1/7/2023,Germany,31,F,electronics,796.02,PHONE,31.1,No,super satisfied,-25,Great service,
CUST-108003,1008003,3/4/2023,4/4/2023,USA,,M,electronics,44.66,email,,Y,Completely satisfied,98,Fast delivery,Yes
CUST-108004,1008004,8/2/2022,8/9/2022,Germany,45,Female,electronics,532.74,Chat,9.6,Yes,Satisfied,,,
CUST-108005,1008005,7/8/2022,7/13/2022,France,35,M,Electronics,1437.59,In-App,61.9,Yes,super satisfied,-88,Excellent support,No
CUST-108006,1008006,9/1/2023,9/6/2023,DE,70,Male,electronics,856.65,PHONE,51.2,Yes,neutral,,Okay experience,No
CUST-108008,1008008,5/6/2023,5/27/2023,France,48,F,Electronics,996.55,Email,28,Yes,super satisfied,-74,Fast delivery,
CUST-108011,1008011,8/27/2024,9/5/2024,US,,F,Fashion,299.33,email,50.6,Y,neutral,,Average service,
CUST-108012,1008012,7/2/2022,7/3/2022,FR,60,Female,Home,263.93,In-App,54.1,No,100% satisfied,,Excellent support,
CUST-108014,1008014,8/6/2024,8/21/2024,DE,73,Male,Fashion,811.1,Phone,,No,super satisfied,,Loved the experience,
CUST-108015,1008015,11/17/2024,11/26/2024,United States,54,Female,Fashion,1208.63,In-App,41.4,N,100% satisfied,,Great service,
CUST-108017,1008017,1/29/2024,2/1/2024,USA,,Male,Electronics,681.7,email,14.2,N,Very satisfied,,Fast delivery,
CUST-108018,1008018,3/9/2024,3/12/2024,FR,,M,electronics,789.35,Chat,25.2,Y,neutral,,Average service,Yes
CUST-108020,1008020,2/9/2022,9/12/2022,USA,49,,Fashion,660.89,Phone,5.3,N,100% satisfied,,,No
CUST-108022,1008022,7/9/2024,9/9/2024,United States,,Female,Fashion,1315.92,In-App,32.8,N,super satisfied,,,No
CUST-108023,1008023,5/24/2022,6/11/2022,USA,,Female,electronics,1134.47,Chat,60.1,N,Not satisfied,19,Slow response,No
CUST-108024,1008024,5/2/2022,5/9/2022,US,,Male,Home,10.76,Chat,26.6,No,Not satisfied,,Bad packaging,No
CUST-108025,1008025,7/15/2022,1/8/2022,USA,,F,Fashion,244.18,Phone,,N,Completely satisfied,,Fast delivery,
CUST-108026,1008026,12/25/2023,12/29/2023,United States,,,electronics,1244.92,Chat,67.8,Yes,super satisfied,-40,,No
CUST-108028,1008028,10/16/2023,10/21/2023,US,,Female,Electronics,822.79,Phone,14.8,N,Completely satisfied,,Excellent support,
CUST-108029,1008029,8/26/2022,9/14/2022,DE,24,F,electronics,1156.8,Chat,46.8,Yes,Very unsatisfied,74,Slow response,No
CUST-108031,1008031,6/19/2023,6/23/2023,US,,M,electronics,980.68,PHONE,,N,Very satisfied,,Great service,
CUST-108033,1008033,6/23/2022,7/14/2022,France,,F,Fashion,360.55,Phone,59.8,N,neutral,,Average service,No
CUST-108034,1008034,4/21/2023,2/5/2023,Germany,57,,electronics,415.36,Chat,37,Yes,neutral,62,,Yes
CUST-108036,1008036,7/24/2024,8/9/2024,US,,Female,electronics,982.97,In-App,,Yes,Very unsatisfied,,Slow response,
CUST-108037,1008037,2/10/2023,7/10/2023,FR,75,M,Home,205.84,Phone,19.3,Y,Very unsatisfied,-63,Unhelpful support,No
CUST-108038,1008038,6/28/2022,7/7/2022,United States,19,M,Fashion,820.02,Phone,24.4,No,100% satisfied,66,Great service,No
CUST-108039,1008039,2/28/2022,3/3/2022,France,68,M,electronics,517.1,email,38,Yes,Satisfied,,Excellent support,
CUST-108040,1008040,1/4/2022,1/13/2022,US,46,F,Electronics,123.72,Chat,,No,100% satisfied,,Fast delivery,
CUST-108043,1008043,2/28/2022,3/6/2022,US,,F,Home,465.95,email,40.5,Y,super satisfied,,Fast delivery,No
CUST-108045,1008045,2/10/2024,2/18/2024,France,,M,electronics,115.76,In-App,42.6,Yes,super satisfied,,,
CUST-108046,1008046,7/27/2023,8/5/2023,Germany,,,Electronics,1047.41,PHONE,21.1,Y,Very unsatisfied,-10,,Yes
CUST-108047,1008047,5/2/2022,5/3/2022,USA,58,,electronics,422.61,PHONE,41.5,No,neutral,77,Average service,
CUST-108048,1008048,6/13/2022,7/1/2022,FR,27,Male,Electronics,535.77,In-App,,Yes,Not satisfied,-83,Bad packaging,Yes
CUST-108050,1008050,2/2/2022,2/4/2022,United States,18,,Home,391.49,Email,35,Y,super satisfied,30,Great service,
CUST-108051,1008051,5/21/2022,5/29/2022,US,76,M,Electronics,644.14,Phone,25.2,Y,neutral,79,Okay experience,No
CUST-108052,1008052,7/22/2024,6/8/2024,France,,F,Electronics,1372.39,Email,,N,Not satisfied,,Bad packaging,No
CUST-108053,1008053,12/10/2022,12/21/2022,FR,30,M,Electronics,1414.17,Phone,24.4,N,super satisfied,,Excellent support,
CUST-108054,1008054,9/22/2024,9/23/2024,Germany,,Male,electronics,63.48,Email,60,N,neutral,,Average service,Yes
CUST-108055,1008055,7/9/2024,7/26/2024,United States,47,Female,Fashion,916.64,In-App,53.6,Y,Very unsatisfied,,Unhelpful support,Yes
CUST-108056,1008056,11/22/2024,12/2/2024,Germany,76,Male,Home,602.81,Email,24.3,No,Not satisfied,-22,Bad packaging,No
CUST-108057,1008057,3/6/2022,6/9/2022,USA,69,F,electronics,234.03,PHONE,1.6,Yes,Very satisfied,31,Fast delivery,Yes
CUST-108059,1008059,10/24/2022,10/31/2022,USA,,Female,Fashion,48.64,email,11,No,neutral,-90,,
CUST-108061,1008061,10/9/2024,9/23/2024,France,,,Fashion,334.02,email,35.6,Yes,100% satisfied,,Loved the experience,No
CUST-108062,1008062,1/19/2022,1/21/2022,DE,46,M,Fashion,976.14,Email,,Yes,Very unsatisfied,,Late delivery,Yes
CUST-108064,1008064,7/27/2024,8/15/2024,United States,20,Male,Fashion,1430.59,In-App,33.3,Yes,Very satisfied,,Great service,No
CUST-108065,1008065,1/6/2024,1/22/2024,Germany,,F,Fashion,692.81,In-App,5.4,N,Completely satisfied,,Loved the experience,No
CUST-108070,1008070,8/2/2022,8/11/2022,DE,,M,Fashion,1254.22,PHONE,,Y,neutral,-96,Okay experience,No
CUST-108072,1008072,1/20/2022,2/2/2022,France,74,Female,Home,155.33,Phone,6.5,Yes,Completely satisfied,73,Loved the experience,Yes
CUST-108073,1008073,2/23/2023,3/7/2023,FR,,M,Electronics,183.47,Email,17,Y,Not satisfied,73,Slow response,
CUST-108074,1008074,5/6/2024,6/13/2024,DE,,Female,Fashion,1158.79,email,29.8,No,Satisfied,,Excellent support,Yes
CUST-108075,1008075,10/12/2023,12/24/2023,DE,,M,electronics,788.17,Chat,20.7,Yes,super satisfied,49,Loved the experience,
CUST-108077,1008077,10/9/2024,9/12/2024,United States,18,,Electronics,1216.6,PHONE,18.7,Y,Very satisfied,,Excellent support,No
CUST-108079,1008079,7/20/2024,8/2/2024,FR,,Male,Fashion,399.27,Phone,5.9,N,Completely satisfied,8,Excellent support,
CUST-108080,1008080,8/11/2022,11/9/2022,DE,71,Male,Electronics,288.3,Phone,65.6,N,Not satisfied,,,Yes
CUST-108081,1008081,9/23/2024,10/3/2024,Germany,24,Female,electronics,412.12,PHONE,2.9,Yes,Very unsatisfied,,Slow response,Yes
CUST-108087,1008087,5/21/2024,6/9/2024,United States,80,M,Home,1409.95,Email,,No,100% satisfied,38,Great service,
CUST-108088,1008088,12/3/2023,12/14/2023,Germany,63,Female,Home,300.36,Phone,17.9,N,Not satisfied,-26,Unhelpful support,Yes
CUST-108089,1008089,2/10/2023,2/17/2023,US,,M,Fashion,1368.74,Chat,51.2,N,Satisfied,,Fast delivery,No
CUST-108090,1008090,9/5/2024,9/12/2024,France,18,M,electronics,819.99,Email,5.5,No,Completely satisfied,-75,Great service,No
CUST-108091,1008091,3/10/2024,3/19/2024,France,60,Female,Electronics,99.21,Email,69.2,Yes,super satisfied,43,Loved the experience,No
CUST-108092,1008092,1/5/2023,6/1/2023,DE,,Female,Home,346.43,email,17.1,No,Completely satisfied,,Fast delivery,Yes
CUST-108093,1008093,8/20/2022,9/2/2022,US,78,Female,electronics,632.89,In-App,63.5,Y,Not satisfied,-52,Bad packaging,Yes
CUST-108096,1008096,5/5/2024,5/15/2024,Germany,55,Female,Home,817.82,PHONE,,N,neutral,,Okay experience,Yes
CUST-108097,1008097,4/13/2022,4/29/2022,DE,34,M,Home,1266.99,Phone,1,Y,Very unsatisfied,,,
CUST-108098,1008098,5/25/2024,5/26/2024,USA,62,Female,Electronics,580.27,Chat,9.4,No,neutral,-72,,No
CUST-108099,1008099,6/6/2022,6/18/2022,France,68,,Home,835.66,PHONE,54.6,N,Very unsatisfied,,Unhelpful support,No
CUST-108101,1008101,9/4/2024,4/28/2024,United States,25,M,Fashion,714.22,In-App,,Yes,Completely satisfied,-51,Loved the experience,
CUST-108102,1008102,3/4/2024,4/18/2024,US,45,Female,Home,225.82,In-App,27.2,Y,Satisfied,,Excellent support,No
CUST-108103,1008103,3/6/2024,6/24/2024,DE,50,M,Electronics,1224.97,PHONE,25.5,No,neutral,,Average service,
CUST-108104,1008104,3/29/2023,4/4/2023,USA,,Male,electronics,1203.7,Phone,30.4,No,neutral,50,Average service,No
CUST-108105,1008105,7/5/2023,7/10/2023,FR,,Male,electronics,1434.54,Email,20.6,No,Satisfied,,Great service,
CUST-108106,1008106,5/11/2023,5/31/2023,FR,18,Female,Fashion,1431.18,Phone,,N,Very satisfied,-94,Great service,Yes
CUST-108107,1008107,8/1/2022,8/16/2022,FR,76,M,Home,1068.11,PHONE,29.3,Y,Very satisfied,-83,,
CUST-108108,1008108,8/30/2024,9/20/2024,FR,,M,Home,509.29,email,8.5,Yes,100% satisfied,,Great service,No
CUST-108109,1008109,1/15/2023,5/2/2023,US,,,Home,802.28,Phone,28.1,N,Completely satisfied,88,Fast delivery,No
CUST-108111,1008111,1/6/2022,12/1/2022,France,58,Male,Electronics,300.14,In-App,56.5,Y,Completely satisfied,,Excellent support,
